SIF_UUID,PROGRAM_CODE,MANIFEST_ID
14a3c815-0532-4315-b7fc-0ffe02c97c39,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
14a3c815-0532-4315-b7fc-0ffe02c97c39,SCI_NA18E_SCIDIM_MODA,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
11394ec9-3a9d-477b-8e05-3bb4bc107cde,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a52a-978132849778
466d9fb3-5454-4694-bc6e-b46f287cc05d,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
466d9fb3-5454-4694-bc6e-b46f287cc05d,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
bc952e03-ee76-4d96-898c-a2d06d681227,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
d5cfd672-64ab-46ea-8e58-24a1c437fd2d,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
971fa6a5-4a5b-4a53-99cd-c4f509765373,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
71175d8b-3cfb-43e6-91dd-2df89d90eb3c,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
1e742c92-89cd-44f2-8da6-7ac89a4c6b88,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
18a87d07-e5cc-4668-9e57-46eff42e68ab,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
18a87d07-e5cc-4668-9e57-46eff42e68ab,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
41a8f7b0-09e9-49de-a037-fbeaf498b56d,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
41a8f7b0-09e9-49de-a037-fbeaf498b56d,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
01fbbffb-468a-40b4-aa0b-8782c4e1a218,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
b5ed3ce2-f4d9-4b2b-ae1e-4fbc9c7089fc,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
61af8efc-aa4f-4fa8-8229-0f23b0294127,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
ddf9c2e4-dcdd-4c0d-8ded-282d92ec2dd7,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
6ee036bc-e600-4875-a037-6c23ad738525,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
e8577264-7b45-4876-a323-6e4e1ded23df,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
4374a4c4-8467-443c-bf35-0a5fa19c8b56,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a52a-978132849778
4a043b8c-606f-40e5-8f46-a5a27f91eb38,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
4a043b8c-606f-40e5-8f46-a5a27f91eb38,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
18db7905-a463-4c51-bcc3-4efdb3d0796e,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
18db7905-a463-4c51-bcc3-4efdb3d0796e,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
02444ded-544d-46a0-9ab1-caa793f731ed,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
07d86022-4242-41f7-958e-5b3bb7a76982,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
f85e5c35-a9f6-43f8-a3ce-99eb67884ad2,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
f85e5c35-a9f6-43f8-a3ce-99eb67884ad2,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
f85e5c35-a9f6-43f8-a3ce-99eb67884ad2,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
a20d723d-0695-4a82-8ea3-2320d13aca47,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
ac451a8d-40e6-48c7-90c0-c80bf2bb283c,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
2f67414e-6611-4961-a5b4-6e6f03f7ceb9,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
2f67414e-6611-4961-a5b4-6e6f03f7ceb9,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a52a-978132849778
29fa9648-2990-41f0-a916-471c518e2728,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a52a-978132849778
b338c463-bc62-494c-b343-16854625081a,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
b338c463-bc62-494c-b343-16854625081a,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
5b317fd4-30df-47da-acf2-13defc783381,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
c6a63193-cb07-4147-9591-bc7dcad32873,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
c6a63193-cb07-4147-9591-bc7dcad32873,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
a34a2ecc-e653-40ba-b47f-7bd72ca549ac,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a4ea-978132875787
ae2b353a-58da-41e3-89f3-43cee7a4a045,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
ae2b353a-58da-41e3-89f3-43cee7a4a045,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
abd0ec67-beb8-4c6b-9203-145268b34ff0,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
abd0ec67-beb8-4c6b-9203-145268b34ff0,SCI_NA18E_SCIDIM_MODE,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
abd0ec67-beb8-4c6b-9203-145268b34ff0,SCI_NA18E_SCIDIM_MODA,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
abd0ec67-beb8-4c6b-9203-145268b34ff0,SCI_NA18S_SCIDIM_ModK,I_13aaaaaa-aaaa-4aaa-a50a-978132875786
cbc500d7-0c51-479c-8e23-897f24e080f6,ELA_NGL_G6_TX,I_13aaaaaa-aaaa-4aaa-a44a-978132847636
d096c7fc-117b-4140-be3d-6d74de59c02b,ELA_NGL_G11_NA,I_13aaaaaa-aaaa-4aaa-a42a-978132847523
7ffef789-08e3-4a42-bf17-4c4758c2a689,SS_NL18E_HS_WH,I_13aaaaaa-aaaa-4aaa-a48a-978054467359
7ffef789-08e3-4a42-bf17-4c4758c2a689,SS_NL18E_HS_WH,I_13aaaaaa-aaaa-4aaa-a3ca-978132891704
7693d66e-b027-4a9b-9276-e0be945d680b,SS_NL18E_AHR,I_13aaaaaa-aaaa-4aaa-a48a-978054467399
d2246dad-b53a-425e-9321-70aefebe4453,SCI_NA18E_SCIDIM_MODA,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
d2246dad-b53a-425e-9321-70aefebe4453,SCI_NA18E_SCIDIM_MODD,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
d2246dad-b53a-425e-9321-70aefebe4453,SCI_NA18E_SCIDIM_MODL,I_13aaaaaa-aaaa-4aaa-a4aa-978054488247
d2246dad-b53a-425e-9321-70aefebe4453,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a4aa-978054488237
fe92ef8d-a6b9-49c1-b763-b9780846c64e,SS_KD_NLK,I_13aaaaaa-aaaa-4aaa-a38a-978132884301
fe92ef8d-a6b9-49c1-b763-b9780846c64e,SCI_NA18E_SCIDIM_MODJ,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
fe92ef8d-a6b9-49c1-b763-b9780846c64e,SCI_NA18E_SCIDIM_BIO,I_13aaaaaa-aaaa-4aaa-a46a-978132896442
e9dbaa30-3642-45c0-9cc1-6a3a021e2ac8,SCI_FL19E_FLSCI_G2,I_13aaaaaa-aaaa-4aaa-a48a-978132845887
2ead581d-dfe8-47bb-8ed6-1cd545aad58b,SCI_FL19E_FLSCI_G8,I_13aaaaaa-aaaa-4aaa-a44a-978132847067
22f257e9-daa4-4f67-aef6-8c1cbb00dddb,SS_NL18E_HS_AH,I_13aaaaaa-aaaa-4aaa-a3ca-978054445416
1002720c-752e-449b-a05c-ae867d1d7d6d,SCI_NA18E_SCIDIM_GK,I_13aaaaaa-aaaa-4aaa-a42a-978054470915
36d3110c-514a-4665-b2f1-148d2e9d17a9,ELA_NGL_G6_NA,I_13aaaaaa-aaaa-4aaa-a42a-978132847518
36d3110c-514a-4665-b2f1-148d2e9d17a9,ELA_NGL_G6_NA,I_13aaaaaa-aaaa-4aaa-a3ea-978132847525
dbaab5a3-cb3d-46cf-9ec7-9ffcf79855a5,ELA_IR_WW_G5_NA,I_13aaaaaa-aaaa-4aaa-a48a-978035832579
dbaab5a3-cb3d-46cf-9ec7-9ffcf79855a5,ELA_IR_GK_NA,I_13aaaaaa-aaaa-4aaa-a48a-978132848535
dbaab5a3-cb3d-46cf-9ec7-9ffcf79855a5,ELA_IR_G1_NA,I_13aaaaaa-aaaa-4aaa-a40a-978132848544
d50f6de9-8d5b-4697-90ec-fd7649fcb528,ELA_IR_G3_NA,I_13aaaaaa-aaaa-4aaa-a3ea-978035805295
d50f6de9-8d5b-4697-90ec-fd7649fcb528,ELA_NGL_G8_NA,I_13aaaaaa-aaaa-4aaa-a44a-978132847527
d50f6de9-8d5b-4697-90ec-fd7649fcb528,ELA_NGL_G6_NA,I_13aaaaaa-aaaa-4aaa-a42a-978132847518
742132fa-643c-402d-8ad0-4231f041f435,SCI_NA18E_SCIDIM_G01,I_13aaaaaa-aaaa-4aaa-a40a-978132845059
742132fa-643c-402d-8ad0-4231f041f435,SCI_NA18E_SCIDIM_MODK,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
742132fa-643c-402d-8ad0-4231f041f435,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
742132fa-643c-402d-8ad0-4231f041f435,SCI_NA18E_SCIDIM_G02,I_13aaaaaa-aaaa-4aaa-a3ea-978054470917
742132fa-643c-402d-8ad0-4231f041f435,SCI_NA18E_SCIDIM_MODJ,I_13aaaaaa-aaaa-4aaa-a44a-978054488245
eaa39ae5-d209-4ade-8903-d92adcf9f5ee,SS_KD_NLK,I_13aaaaaa-aaaa-4aaa-a38a-978132884301
acab72f8-bc57-4c5d-81d0-e6f2519ed943,SCI_NA18E_SCIDIM_MODF,I_13aaaaaa-aaaa-4aaa-a46a-978054488229
acab72f8-bc57-4c5d-81d0-e6f2519ed943,SCI_NA18E_SCIDIM_MODE,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
d72c34ee-932c-4be3-838d-b30702f71f96,SS_NL18E_AHR,I_13aaaaaa-aaaa-4aaa-a48a-978132891699
2dfd210d-da05-4113-b777-5722005d8c6d,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a4aa-978054488237
48a4a5c7-5687-4838-bab9-23cc49212dad,SS_NL18E_SOC,I_13aaaaaa-aaaa-4aaa-a46a-978132891734
73155f69-38ca-43be-ab7e-e69fb580931b,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
7c2208d7-3ab6-4d45-975c-ebde11d92e80,SS_NL18E_HS_MWH,I_13aaaaaa-aaaa-4aaa-a46a-978132891709
226a4b79-f02e-400e-af60-74caf146a5c0,SS_NL18E_GGeo,I_13aaaaaa-aaaa-4aaa-a46a-978054492817
dbee5baf-604c-4eca-b1dc-b7f6c14dd65a,SS_NL18E_GGeo,I_13aaaaaa-aaaa-4aaa-a56a-978132899499
dbee5baf-604c-4eca-b1dc-b7f6c14dd65a,SS_NL18E_GGeo,I_13aaaaaa-aaaa-4aaa-a46a-978054492817
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_MODE,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_MODG,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_MODF,I_13aaaaaa-aaaa-4aaa-a46a-978054488229
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_MODD,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_MODK,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_G04,I_13aaaaaa-aaaa-4aaa-a3aa-978132845062
7cb66e72-f968-4438-b069-c0ae618becc5,SCI_NA18E_SCIDIM_MODA,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
ff4c59f0-bd42-491c-b92a-c5dc23433f94,SCI_NA18E_SCIDIM_GK,I_13aaaaaa-aaaa-4aaa-a42a-978132845048
4d09f42f-7ce2-432b-925c-98ed5d83c086,SCI_NA18E_SCIDIM_MODJ,I_13aaaaaa-aaaa-4aaa-a44a-978054488245
4d09f42f-7ce2-432b-925c-98ed5d83c086,SCI_NA18E_SCIDIM_MODC,I_13aaaaaa-aaaa-4aaa-a42a-978054488226
4d09f42f-7ce2-432b-925c-98ed5d83c086,SCI_NA18E_SCIDIM_MODI,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
4d09f42f-7ce2-432b-925c-98ed5d83c086,SCI_NA18E_SCIDIM_MODJ,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
0923931c-7418-4900-93b7-18c44c3183d3,SS_CA19E_HS_G10_MWH,I_13aaaaaa-aaaa-4aaa-a46a-978132882498
c7da202c-7018-4329-9031-c38fb0a243bb,SCI_NA18E_SCIDIM_MODE,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
c7da202c-7018-4329-9031-c38fb0a243bb,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
c7da202c-7018-4329-9031-c38fb0a243bb,SCI_NA18E_SCIDIM_MODH,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
c7da202c-7018-4329-9031-c38fb0a243bb,SCI_NA18E_SCIDIM_MODJ,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
ce699d81-36ea-4bb3-a541-898698951d96,SS_NL18E_HS_AH,I_13aaaaaa-aaaa-4aaa-a3ca-978054445416
3bb3c99d-729f-4957-b705-e37c7b8bd909,SCI_NA18E_SCIDIM_MODA,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
3bb3c99d-729f-4957-b705-e37c7b8bd909,SCI_NA18E_SCIDIM_MODJ,I_13aaaaaa-aaaa-4aaa-a44a-978054488245
567c6a04-ff84-4c4a-ad82-01232a3e5619,SS_KD_NL5,I_13aaaaaa-aaaa-4aaa-a42a-978132884306
567c6a04-ff84-4c4a-ad82-01232a3e5619,SS_KD_NL4,I_13aaaaaa-aaaa-4aaa-a3aa-978132884305
eddf609c-57e6-404e-a7c1-b2d0c99f3af7,SCI_NA18E_SCIDIM_G05,I_13aaaaaa-aaaa-4aaa-a38a-978054470920
20ce7475-4c03-4e62-a540-aed17d1f38b3,SS_NL18E_USH,I_13aaaaaa-aaaa-4aaa-a4aa-978132891980
df0db3c8-8d7a-492b-8a47-4598304f2c08,SCI_NA18E_SCIDIM_BIO,I_13aaaaaa-aaaa-4aaa-a46a-978132896442
df0db3c8-8d7a-492b-8a47-4598304f2c08,SCI_NA18E_SCIDIM_BIO,I_13aaaaaa-aaaa-4aaa-a44a-978054481196
0adb63c5-3830-481f-b917-eb331330935b,SCI_NA18E_SCIDIM_G01,I_13aaaaaa-aaaa-4aaa-a40a-978132845059
0adb63c5-3830-481f-b917-eb331330935b,SCI_NA18E_SCIDIM_G02,I_13aaaaaa-aaaa-4aaa-a3ea-978132845060
866e4697-949a-402d-9f91-19ce770bfb90,SCI_NA18E_SCIDIM_G04,I_13aaaaaa-aaaa-4aaa-a3aa-978132845062
866e4697-949a-402d-9f91-19ce770bfb90,SCI_NA18E_SCIDIM_G01,I_13aaaaaa-aaaa-4aaa-a40a-978054470916
866e4697-949a-402d-9f91-19ce770bfb90,SCI_NA18E_SCIDIM_GK,I_13aaaaaa-aaaa-4aaa-a42a-978054470915
295cacc0-ca9f-4738-a549-aab197f78451,SS_NL18E_MS_AWC,I_13aaaaaa-aaaa-4aaa-a3ea-978054467423
15aa004e-4ae6-43d0-b40e-c806974686d6,SCI_NA18E_SCIDIM_G01,I_13aaaaaa-aaaa-4aaa-a40a-978132845059
15aa004e-4ae6-43d0-b40e-c806974686d6,SCI_NA18E_SCIDIM_G05,I_13aaaaaa-aaaa-4aaa-a38a-978054470920
15aa004e-4ae6-43d0-b40e-c806974686d6,SCI_NA18E_SCIDIM_GK,I_13aaaaaa-aaaa-4aaa-a42a-978132845048
07fcb440-f302-4f0c-b7f4-f415f7ee2e59,SCI_NA18E_SCIDIM_MODD,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
07fcb440-f302-4f0c-b7f4-f415f7ee2e59,SCI_NA18E_SCIDIM_MODD,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
10de797f-c557-4705-8184-f305868f63c2,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
10de797f-c557-4705-8184-f305868f63c2,SCI_NA18E_SCIDIM_MODH,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
f52d9d20-a942-4323-80c8-04d38d9b88ae,SCI_NA18E_SCIDIM_G02,I_13aaaaaa-aaaa-4aaa-a3ea-978054470917
e968d201-da3b-4428-992f-34e94f350ec5,SCI_NA18E_SCIDIM_MODG,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
43644277-7aa9-47fe-b936-11c4cfe97ecc,SCI_NA18E_SCIDIM_G03,I_13aaaaaa-aaaa-4aaa-a46a-978054470918
43644277-7aa9-47fe-b936-11c4cfe97ecc,SCI_NA18E_SCIDIM_G05,I_13aaaaaa-aaaa-4aaa-a38a-978054470920
786e4fe9-9228-4619-9b5f-53d3028021bf,SCI_NA18E_SCIDIM_MODD,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
64f85428-8c3f-4ad0-858d-87bacd18fa89,SCI_NA18E_SCIDIM_EAR,I_13aaaaaa-aaaa-4aaa-a3ca-978054481284
b9e1483c-7f3e-48e6-8ef4-37ae5e242ab6,SCI_NA18E_SCIDIM_EAR,I_13aaaaaa-aaaa-4aaa-a3ca-978054481284
59821cee-6c6b-461a-88e5-fa32e8298455,SCI_FL19E_FLSCI_EARTH,I_13aaaaaa-aaaa-4aaa-a48a-978132845847
caaad8e5-8620-4ca1-b07a-7672adbb8004,SCI_FL19E_FLSCI_EARTH,I_13aaaaaa-aaaa-4aaa-a48a-978132845847
f8e2e2cb-1f7c-46ca-9c70-4b4ac838a9d1,SCI_FL19E_FLSCI_CHEM,I_13aaaaaa-aaaa-4aaa-a3aa-978132846037
d72f50e9-6c97-4bc8-9f22-66e0230e90d4,SS_KD_NL4,I_13aaaaaa-aaaa-4aaa-a4ea-978132888657
48ae9b28-4f68-40fc-957d-1bbec5b22bb6,SCI_FL19E_FLSCI_G3,I_13aaaaaa-aaaa-4aaa-a50a-978132845888
88dc14c2-b7f0-4cbe-b421-28a62c1715c1,SS_NL18E_HS_WH,I_13aaaaaa-aaaa-4aaa-a48a-978054467359
2e10bf15-0721-4ed5-9116-feefa094ee73,SCI_GA19E_GASCI_G2,I_13aaaaaa-aaaa-4aaa-a4ca-978132845989
c20c7ede-7ef3-49a2-8850-fdf7d89f6e24,SCI_NA18E_SCIDIM_MODJ,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
c20c7ede-7ef3-49a2-8850-fdf7d89f6e24,SCI_NA18E_SCIDIM_MODI,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
fed7e197-f67d-4f82-bbe0-023d9ca339dc,SCI_NA18E_SCIDIM_G03,I_13aaaaaa-aaaa-4aaa-a3ca-978132845061
fed7e197-f67d-4f82-bbe0-023d9ca339dc,SCI_NA18E_SCIDIM_G04,I_13aaaaaa-aaaa-4aaa-a3aa-978132845062
5b5bf3ea-afe2-4181-bb4c-79bbbcaad31e,SS_KD_NLK,I_13aaaaaa-aaaa-4aaa-a38a-978132884301
c540150f-9865-4da5-ba7b-64d165fa7ed0,SCI_NA18E_SCIDIM_MODE,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
c540150f-9865-4da5-ba7b-64d165fa7ed0,SCI_NA18E_SCIDIM_MODL,I_13aaaaaa-aaaa-4aaa-a4aa-978054488247
c540150f-9865-4da5-ba7b-64d165fa7ed0,SCI_NA18E_SCIDIM_MODF,I_13aaaaaa-aaaa-4aaa-a46a-978054488229
c540150f-9865-4da5-ba7b-64d165fa7ed0,SCI_NA18E_SCIDIM_MODG,I_13aaaaaa-aaaa-4aaa-a40a-978054488242
c540150f-9865-4da5-ba7b-64d165fa7ed0,SCI_NA18E_SCIDIM_MODF,I_13aaaaaa-aaaa-4aaa-a42a-978054488241
c540150f-9865-4da5-ba7b-64d165fa7ed0,SCI_NA18E_SCIDIM_MODG,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
c540150f-9865-4da5-ba7b-64d165fa7ed0,SCI_NA18E_SCIDIM_MODD,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
c540150f-9865-4da5-ba7b-64d165fa7ed0,SCI_NA18E_SCIDIM_MODC,I_13aaaaaa-aaaa-4aaa-a48a-978054488238
0aa4a91f-eb9d-4ac1-9a4f-1b558030e245,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
0aa4a91f-eb9d-4ac1-9a4f-1b558030e245,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
0aa4a91f-eb9d-4ac1-9a4f-1b558030e245,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
ba83f355-da0c-4454-9cc1-961eff2e4f15,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a48a-978132849773
ba83f355-da0c-4454-9cc1-961eff2e4f15,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
15f0cc6d-217e-47a1-b11b-0b6b7df71095,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
15f0cc6d-217e-47a1-b11b-0b6b7df71095,SCI_NA18E_SCIDIM_BIO,I_13aaaaaa-aaaa-4aaa-a44a-978054481196
15f0cc6d-217e-47a1-b11b-0b6b7df71095,SCI_NA18E_SCIDIM_MODB,I_13aaaaaa-aaaa-4aaa-a4aa-978054488237
aecfcae6-33e8-4069-8de2-abc9682789f5,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
5788107b-6d17-4296-acbb-6d86a4e0ea0e,SCI_NA18S_SCIDIM_ModA,I_13aaaaaa-aaaa-4aaa-a46a-978132875776
5788107b-6d17-4296-acbb-6d86a4e0ea0e,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
7b85f5df-1fe8-40ce-a46f-345696f0990b,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
7b85f5df-1fe8-40ce-a46f-345696f0990b,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
72183edf-3f8c-4f4b-8885-aa393d863b53,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
d29270a1-b98f-4798-ad2d-56a41a88c704,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
214b0d78-9357-48c6-acec-8bf4f7841129,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
214b0d78-9357-48c6-acec-8bf4f7841129,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
e9ae3905-00f8-4e37-acdb-aaab6ee05c2e,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
e9ae3905-00f8-4e37-acdb-aaab6ee05c2e,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
e9ae3905-00f8-4e37-acdb-aaab6ee05c2e,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
4bac2537-538e-4fd4-ad41-e185d0574c27,SCI_NA18S_SCIDIM_ModL,I_13aaaaaa-aaaa-4aaa-a46a-978132849784
4bac2537-538e-4fd4-ad41-e185d0574c27,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
7f8787ba-0ea7-431c-9e08-9376246760a6,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a48a-978132875785
b51bd719-ea8c-45f7-89c8-370aabf693ca,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a44a-978132875782
b51bd719-ea8c-45f7-89c8-370aabf693ca,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a52a-978132849778
b51bd719-ea8c-45f7-89c8-370aabf693ca,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
304dd488-d827-47b9-af8c-113f3b01f4b4,SCI_NA18S_SCIDIM_ModJ,I_13aaaaaa-aaaa-4aaa-a4aa-978132849782
fbd9ae80-2a66-4c5e-82e0-1ebbebf72bde,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
fbd9ae80-2a66-4c5e-82e0-1ebbebf72bde,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a44a-978132849780
5feef1c7-55ff-44d2-a3bd-e87c4770d628,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a46a-978132875781
b0f9cebe-9d72-4154-be5e-f1dc382a27ed,SCI_NA18S_SCIDIM_ModH,I_13aaaaaa-aaaa-4aaa-a4ca-978132875783
8ed3139c-e1e1-481d-aab1-56481212de1e,SCI_NA18S_SCIDIM_ModF,I_13aaaaaa-aaaa-4aaa-a52a-978132849778
7bd69c4e-676f-4546-927d-b88703d52010,SCI_NA18S_SCIDIM_ModG,I_13aaaaaa-aaaa-4aaa-a50a-978132849779
